customer_id,offer_id,received_time,viewed_time,completed_time,offer_combo,transaction_time,amount
19446b361caa43de84c2aed517457a47,f19421c1d4aa40978ebb69ca19b0e20d,408,408.0,426.0,bogo-5-5-5,426,38.64
1945d447057244ac986fa6d07c278304,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,132.0,198.0,discount-20-5-10,198,27.3
1945d447057244ac986fa6d07c278304,2906b810c7d4411798c6938adc9daaa5,408,432.0,444.0,discount-10-2-7,444,11.29
1945d447057244ac986fa6d07c278304,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,186.0,198.0,bogo-5-5-7,198,27.3
1945d447057244ac986fa6d07c278304,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,552.0,bogo-5-5-5,552,14.58
1948b3c194c542d0a2a084a558f31834,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,48.0,120.0,discount-20-5-10,120,9.37
1948b3c194c542d0a2a084a558f31834,2298d6c36e964ae4a3e7e9706d1fb8c2,408,438.0,492.0,discount-7-3-7,492,10.74
194c17ebab614744a501d5ef67c3b010,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,558.0,570.0,bogo-5-5-7,570,19.15
194db18d77dd4fbda2ab91114be082a7,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,504.0,504.0,discount-20-5-10,504,21.09
194db18d77dd4fbda2ab91114be082a7,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,576.0,594.0,bogo-5-5-7,594,21.18
194db18d77dd4fbda2ab91114be082a7,ae264e3637204a6fb9bb56bc8210ddfd,0,6.0,42.0,bogo-10-10-7,42,31.58
194db18d77dd4fbda2ab91114be082a7,f19421c1d4aa40978ebb69ca19b0e20d,408,408.0,504.0,bogo-5-5-5,504,21.09
195e944f93a345639e7ad4ffe9ad8a1c,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,570.0,bogo-5-5-5,570,7.12
19626bf0c0ab416492d1ac3af4d7e06a,2298d6c36e964ae4a3e7e9706d1fb8c2,0,24.0,54.0,discount-7-3-7,54,9.91
19626bf0c0ab416492d1ac3af4d7e06a,2298d6c36e964ae4a3e7e9706d1fb8c2,408,414.0,414.0,discount-7-3-7,414,12.15
196651959ba44f8d98d7730dfa820beb,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,462.0,discount-10-2-10,462,26.34
1966fa40d2f84620b2b1b9b64f8e0209,f19421c1d4aa40978ebb69ca19b0e20d,576,588.0,606.0,bogo-5-5-5,606,24.4
197888a844c545b6af91b740b8d65dd2,f19421c1d4aa40978ebb69ca19b0e20d,504,534.0,552.0,bogo-5-5-5,552,18.95
197a4afbf77245cfa84c0a4659f47c48,ae264e3637204a6fb9bb56bc8210ddfd,576,588.0,600.0,bogo-10-10-7,600,19.14
197de214500b4cd5ad8b4a01b2a53cf4,fafdcd668e3743c1bb461111dcafc2a4,576,582.0,708.0,discount-10-2-10,708,5.03
1985ab106b354a9792bfa699ab62955f,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,264.0,discount-7-3-7,264,5.36
198c5f49fe6e40828b4d6c5bbcc17110,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,534.0,discount-7-3-7,534,2.76
198c5f49fe6e40828b4d6c5bbcc17110,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,666.0,discount-7-3-7,666,5.28
198c5f49fe6e40828b4d6c5bbcc17110,2298d6c36e964ae4a3e7e9706d1fb8c2,504,612.0,666.0,discount-7-3-7,666,5.28
198c5f49fe6e40828b4d6c5bbcc17110,2298d6c36e964ae4a3e7e9706d1fb8c2,576,612.0,666.0,discount-7-3-7,666,5.28
198c5f49fe6e40828b4d6c5bbcc17110,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,84.0,discount-10-2-10,84,10.49
1997b4c538804d42bac6d58c32ec26b4,f19421c1d4aa40978ebb69ca19b0e20d,408,414.0,414.0,bogo-5-5-5,414,12.88
1997b4c538804d42bac6d58c32ec26b4,fafdcd668e3743c1bb461111dcafc2a4,0,0.0,0.0,discount-10-2-10,0,21.11
199a0cb9068941d5a520b891e0d1e9ae,2906b810c7d4411798c6938adc9daaa5,168,216.0,228.0,discount-10-2-7,228,24.96
199a0cb9068941d5a520b891e0d1e9ae,4d5c57ea9a6940dd891ad53e9dbe8da0,504,534.0,600.0,bogo-10-10-5,600,18.3
199a0cb9068941d5a520b891e0d1e9ae,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,18.0,102.0,bogo-5-5-7,102,30.75
199a0cb9068941d5a520b891e0d1e9ae,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,408.0,discount-10-2-10,408,21.45
199eef49d00f45ba9b9d76007a05c069,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,6.0,discount-7-3-7,6,16.83
19a08da2770940e0bfe301c1ef062b57,2906b810c7d4411798c6938adc9daaa5,336,354.0,456.0,discount-10-2-7,456,6.15
19a08da2770940e0bfe301c1ef062b57,fafdcd668e3743c1bb461111dcafc2a4,408,432.0,582.0,discount-10-2-10,582,4.09
19afb26b9a10447a8a2f86fa9f65c75d,2906b810c7d4411798c6938adc9daaa5,576,576.0,588.0,discount-10-2-7,588,552.0
19afb26b9a10447a8a2f86fa9f65c75d,fafdcd668e3743c1bb461111dcafc2a4,0,12.0,18.0,discount-10-2-10,18,24.42
19afb26b9a10447a8a2f86fa9f65c75d,fafdcd668e3743c1bb461111dcafc2a4,0,12.0,204.0,discount-10-2-10,204,16.54
19afb26b9a10447a8a2f86fa9f65c75d,fafdcd668e3743c1bb461111dcafc2a4,0,192.0,204.0,discount-10-2-10,204,16.54
19afb26b9a10447a8a2f86fa9f65c75d,fafdcd668e3743c1bb461111dcafc2a4,168,192.0,204.0,discount-10-2-10,204,16.54
19b675ce8cea454d8b849fbff3c0ff75,ae264e3637204a6fb9bb56bc8210ddfd,408,426.0,426.0,bogo-10-10-7,426,29.87
19b675ce8cea454d8b849fbff3c0ff75,ae264e3637204a6fb9bb56bc8210ddfd,576,594.0,600.0,bogo-10-10-7,600,21.99
19bb40e11c9e42079bce038db361cf2b,2298d6c36e964ae4a3e7e9706d1fb8c2,408,408.0,456.0,discount-7-3-7,456,0.85
19bd6684c9ff4f9492bee610f6acb511,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,576.0,576.0,bogo-5-5-7,576,7.88
19bd6684c9ff4f9492bee610f6acb511,ae264e3637204a6fb9bb56bc8210ddfd,408,426.0,570.0,bogo-10-10-7,570,13.79
19d4aa13259544d89c5bb381252c2f27,ae264e3637204a6fb9bb56bc8210ddfd,408,432.0,492.0,bogo-10-10-7,492,11.18
19da4a0ddf6541b1b293f12487e0baff,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,174.0,180.0,bogo-5-5-7,180,20.89
19da4a0ddf6541b1b293f12487e0baff,ae264e3637204a6fb9bb56bc8210ddfd,408,426.0,450.0,bogo-10-10-7,450,16.73
19da4a0ddf6541b1b293f12487e0baff,f19421c1d4aa40978ebb69ca19b0e20d,0,0.0,12.0,bogo-5-5-5,12,15.42
19da4a0ddf6541b1b293f12487e0baff,f19421c1d4aa40978ebb69ca19b0e20d,504,522.0,618.0,bogo-5-5-5,618,23.96
19da4a0ddf6541b1b293f12487e0baff,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,372.0,discount-10-2-10,372,11.07
19e1a88e7e3b4e3d84f9a43e706822fc,2298d6c36e964ae4a3e7e9706d1fb8c2,336,342.0,378.0,discount-7-3-7,378,13.54
19e1a88e7e3b4e3d84f9a43e706822fc,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,510.0,bogo-5-5-5,510,20.48
19e23fd8962b4b04934e410e8e134833,f19421c1d4aa40978ebb69ca19b0e20d,168,204.0,210.0,bogo-5-5-5,210,14.26
19e23fd8962b4b04934e410e8e134833,fafdcd668e3743c1bb461111dcafc2a4,336,366.0,408.0,discount-10-2-10,408,28.11
19e3065907254d26a27dffe11d0adeaf,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,474.0,474.0,bogo-5-5-7,474,5.3
19e3065907254d26a27dffe11d0adeaf,fafdcd668e3743c1bb461111dcafc2a4,576,588.0,678.0,discount-10-2-10,678,4.23
19e780c4144945b4915b3c1fc59947cc,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,216.0,discount-7-3-7,216,26.79
19e780c4144945b4915b3c1fc59947cc,2906b810c7d4411798c6938adc9daaa5,408,432.0,540.0,discount-10-2-7,540,10.49
19e780c4144945b4915b3c1fc59947cc,fafdcd668e3743c1bb461111dcafc2a4,504,510.0,540.0,discount-10-2-10,540,10.49
19f07806b6844a41824e3fa9bf240189,4d5c57ea9a6940dd891ad53e9dbe8da0,336,348.0,372.0,bogo-10-10-5,372,18.94
19f07806b6844a41824e3fa9bf240189,f19421c1d4aa40978ebb69ca19b0e20d,168,252.0,270.0,bogo-5-5-5,270,19.72
19f2291e32b04fc78acbfc1c3b8a39d2,fafdcd668e3743c1bb461111dcafc2a4,504,534.0,702.0,discount-10-2-10,702,21.02
19fc24db285b41b8b91546f8ba7a1557,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,534.0,discount-7-3-7,534,9.94
1a15ca5f9e854874b2535c287e3ebc13,2298d6c36e964ae4a3e7e9706d1fb8c2,408,414.0,486.0,discount-7-3-7,486,9.73
1a15ca5f9e854874b2535c287e3ebc13,fafdcd668e3743c1bb461111dcafc2a4,168,180.0,204.0,discount-10-2-10,204,10.26
1a15ca5f9e854874b2535c287e3ebc13,fafdcd668e3743c1bb461111dcafc2a4,504,504.0,588.0,discount-10-2-10,588,10.84
1a22d7cf63ae41dcb521c1b6da28adfc,fafdcd668e3743c1bb461111dcafc2a4,168,174.0,264.0,discount-10-2-10,264,6.15
1a22d7cf63ae41dcb521c1b6da28adfc,fafdcd668e3743c1bb461111dcafc2a4,504,540.0,648.0,discount-10-2-10,648,5.1
1a2c6fd57fad4250b35c1b0903ed34ea,2298d6c36e964ae4a3e7e9706d1fb8c2,576,588.0,624.0,discount-7-3-7,624,81.82
1a2c6fd57fad4250b35c1b0903ed34ea,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,480.0,480.0,bogo-5-5-7,480,8.22
1a2c6fd57fad4250b35c1b0903ed34ea,f19421c1d4aa40978ebb69ca19b0e20d,0,18.0,78.0,bogo-5-5-5,78,7.89
1a2c6fd57fad4250b35c1b0903ed34ea,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,366.0,discount-10-2-10,366,4.61
1a2e8a10d5704ce899abf3d840c39d91,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,588.0,discount-10-2-10,588,2.01
1a3180ae6909486f9c260dcd30d6e795,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,24.0,120.0,discount-20-5-10,120,20.29
1a3180ae6909486f9c260dcd30d6e795,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,414.0,636.0,discount-20-5-10,636,17.34
1a3180ae6909486f9c260dcd30d6e795,f19421c1d4aa40978ebb69ca19b0e20d,576,576.0,636.0,bogo-5-5-5,636,17.34
1a34d70b3d4e4d948f60d5ffc3ec5b43,2298d6c36e964ae4a3e7e9706d1fb8c2,576,582.0,624.0,discount-7-3-7,624,30.06
1a34d70b3d4e4d948f60d5ffc3ec5b43,ae264e3637204a6fb9bb56bc8210ddfd,168,180.0,180.0,bogo-10-10-7,180,13.22
1a34d70b3d4e4d948f60d5ffc3ec5b43,fafdcd668e3743c1bb461111dcafc2a4,408,414.0,456.0,discount-10-2-10,456,14.55
1a353048b0884fc5a0afa27677ef1e80,2298d6c36e964ae4a3e7e9706d1fb8c2,408,426.0,468.0,discount-7-3-7,468,14.92
1a39a01830e44e4aaa9aa037c23b4bcc,f19421c1d4aa40978ebb69ca19b0e20d,408,444.0,456.0,bogo-5-5-5,456,6.92
1a3e35ba8cd34e9286af057604fd410a,f19421c1d4aa40978ebb69ca19b0e20d,0,84.0,120.0,bogo-5-5-5,120,26.19
1a3e35ba8cd34e9286af057604fd410a,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,174.0,bogo-5-5-5,174,34.05
1a44317508de4e529c5f5e65b583a971,2298d6c36e964ae4a3e7e9706d1fb8c2,576,582.0,660.0,discount-7-3-7,660,8.56
1a44317508de4e529c5f5e65b583a971,fafdcd668e3743c1bb461111dcafc2a4,0,18.0,120.0,discount-10-2-10,120,4.22
1a48bd756120466b8798e92872118932,2298d6c36e964ae4a3e7e9706d1fb8c2,0,6.0,12.0,discount-7-3-7,12,21.82
1a48bd756120466b8798e92872118932,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,666.0,discount-7-3-7,666,21.12
1a49aea4859d48feb21e10cf4ed241cd,2298d6c36e964ae4a3e7e9706d1fb8c2,336,342.0,456.0,discount-7-3-7,456,7.23
1a49aea4859d48feb21e10cf4ed241cd,2298d6c36e964ae4a3e7e9706d1fb8c2,504,522.0,588.0,discount-7-3-7,588,10.16
1a49aea4859d48feb21e10cf4ed241cd,2906b810c7d4411798c6938adc9daaa5,168,240.0,276.0,discount-10-2-7,276,267.69
1a49aea4859d48feb21e10cf4ed241cd,2906b810c7d4411798c6938adc9daaa5,408,426.0,516.0,discount-10-2-7,516,3.59
1a49aea4859d48feb21e10cf4ed241cd,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,588.0,588.0,bogo-5-5-7,588,10.16
1a4ccc5cba79437caf2a42d7ae64e16d,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0.0,30.0,bogo-10-10-5,30,12.96
1a4ccc5cba79437caf2a42d7ae64e16d,fafdcd668e3743c1bb461111dcafc2a4,336,402.0,552.0,discount-10-2-10,552,20.4
1a55c37ef53944cda20b4f98f11ef0d8,2298d6c36e964ae4a3e7e9706d1fb8c2,0,24.0,42.0,discount-7-3-7,42,11.92
1a55c37ef53944cda20b4f98f11ef0d8,ae264e3637204a6fb9bb56bc8210ddfd,168,192.0,198.0,bogo-10-10-7,198,13.91
1a580590aced42e1a80647a28d025826,2906b810c7d4411798c6938adc9daaa5,336,372.0,384.0,discount-10-2-7,384,37.76
1a580590aced42e1a80647a28d025826,f19421c1d4aa40978ebb69ca19b0e20d,408,414.0,474.0,bogo-5-5-5,474,23.04
1a580590aced42e1a80647a28d025826,f19421c1d4aa40978ebb69ca19b0e20d,576,576.0,606.0,bogo-5-5-5,606,30.51
1a580590aced42e1a80647a28d025826,fafdcd668e3743c1bb461111dcafc2a4,168,192.0,192.0,discount-10-2-10,192,30.19
1a5e5fbad60f4435909b3fe0c3936082,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,18.0,discount-7-3-7,18,11.21
1a5e5fbad60f4435909b3fe0c3936082,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,678.0,discount-7-3-7,678,35.83
1a5e5fbad60f4435909b3fe0c3936082,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,408.0,474.0,bogo-5-5-7,474,26.58
1a6441a8ccd74a81a388841d357b8c0d,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,558.0,594.0,discount-20-5-10,594,15.46
1a6441a8ccd74a81a388841d357b8c0d,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,576.0,594.0,discount-20-5-10,594,15.46
1a6441a8ccd74a81a388841d357b8c0d,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,576.0,594.0,discount-20-5-10,594,15.46
1a79f623402a4e53908e254531e04f26,2298d6c36e964ae4a3e7e9706d1fb8c2,168,222.0,234.0,discount-7-3-7,234,29.54
1a79f623402a4e53908e254531e04f26,fafdcd668e3743c1bb461111dcafc2a4,336,336.0,336.0,discount-10-2-10,336,14.17
1a7fdc0727d644bfbd8f1283fdd73e64,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,354.0,414.0,bogo-5-5-7,414,9.42
1a80ad14c7f7425ab5445f68c7c297e6,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,576.0,discount-10-2-10,576,24.76
1a81867c3c594ebda22b1ddfd5168a96,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0.0,18.0,discount-7-3-7,18,11.45
1a81867c3c594ebda22b1ddfd5168a96,2298d6c36e964ae4a3e7e9706d1fb8c2,168,168.0,186.0,discount-7-3-7,186,8.57
1a81867c3c594ebda22b1ddfd5168a96,2906b810c7d4411798c6938adc9daaa5,408,468.0,474.0,discount-10-2-7,474,16.81
1a85ed00b630425aba646b057c6b0f18,2298d6c36e964ae4a3e7e9706d1fb8c2,168,174.0,252.0,discount-7-3-7,252,1.91
1a8e25a2abe04bc4aa13f91b45c369db,4d5c57ea9a6940dd891ad53e9dbe8da0,336,360.0,366.0,bogo-10-10-5,366,19.04
1a8e25a2abe04bc4aa13f91b45c369db,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,174.0,204.0,bogo-5-5-7,204,24.06
1a8e25a2abe04bc4aa13f91b45c369db,ae264e3637204a6fb9bb56bc8210ddfd,0,18.0,48.0,bogo-10-10-7,48,12.31
1aa1f1278bdb4ed0abb9d0fb04ead90c,ae264e3637204a6fb9bb56bc8210ddfd,576,588.0,606.0,bogo-10-10-7,606,12.16
1aa1f1278bdb4ed0abb9d0fb04ead90c,f19421c1d4aa40978ebb69ca19b0e20d,0,30.0,60.0,bogo-5-5-5,60,17.47
1aa1f1278bdb4ed0abb9d0fb04ead90c,fafdcd668e3743c1bb461111dcafc2a4,336,354.0,390.0,discount-10-2-10,390,13.45
1ab040cd863d4f5284899e8e3a29fea9,2298d6c36e964ae4a3e7e9706d1fb8c2,336,342.0,342.0,discount-7-3-7,342,8.74
1ab040cd863d4f5284899e8e3a29fea9,fafdcd668e3743c1bb461111dcafc2a4,504,516.0,516.0,discount-10-2-10,516,12.74
1ab5e1d8f3fa4588af94253e2a09520f,2906b810c7d4411798c6938adc9daaa5,408,426.0,510.0,discount-10-2-7,510,15.68
1abeb816d9fa49b4b5b5ae51bc3d24c3,fafdcd668e3743c1bb461111dcafc2a4,0,96.0,198.0,discount-10-2-10,198,22.49
1abeb816d9fa49b4b5b5ae51bc3d24c3,fafdcd668e3743c1bb461111dcafc2a4,0,180.0,198.0,discount-10-2-10,198,22.49
1abeb816d9fa49b4b5b5ae51bc3d24c3,fafdcd668e3743c1bb461111dcafc2a4,168,180.0,198.0,discount-10-2-10,198,22.49
1ac0142abefa459aa275aeb9410b6109,ae264e3637204a6fb9bb56bc8210ddfd,336,336.0,336.0,bogo-10-10-7,336,12.11
1ac83a504e56462f9b574e9b845a32e0,fafdcd668e3743c1bb461111dcafc2a4,0,24.0,102.0,discount-10-2-10,102,5.68
1ac83a504e56462f9b574e9b845a32e0,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,426.0,discount-10-2-10,426,4.76
1ac8b6a96fdb46ef882e0d41818f8f2d,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,552.0,606.0,bogo-5-5-7,606,7.37
1acb3e87e3304271a3c917cc80a53780,4d5c57ea9a6940dd891ad53e9dbe8da0,336,348.0,438.0,bogo-10-10-5,438,24.92
1acb3e87e3304271a3c917cc80a53780,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,66.0,120.0,bogo-5-5-7,120,21.57
1acb3e87e3304271a3c917cc80a53780,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,288.0,300.0,bogo-5-5-7,300,12.61
1acb3e87e3304271a3c917cc80a53780,ae264e3637204a6fb9bb56bc8210ddfd,504,558.0,600.0,bogo-10-10-7,600,21.93
1acf2c2567854a3f83bc6f80abd2795a,fafdcd668e3743c1bb461111dcafc2a4,168,168.0,198.0,discount-10-2-10,198,3.59
1ad7cd46c9864ac989f13901b7af0001,ae264e3637204a6fb9bb56bc8210ddfd,504,558.0,570.0,bogo-10-10-7,570,22.1
1ad7cd46c9864ac989f13901b7af0001,fafdcd668e3743c1bb461111dcafc2a4,0,6.0,114.0,discount-10-2-10,114,27.11
1adc7b1c849a4b048097148dcad4272d,2298d6c36e964ae4a3e7e9706d1fb8c2,408,486.0,552.0,discount-7-3-7,552,4.04
1aea6a116ce141f689a3d8651b978ba7,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,528.0,546.0,bogo-5-5-7,546,13.31
1aea6a116ce141f689a3d8651b978ba7,f19421c1d4aa40978ebb69ca19b0e20d,336,336.0,366.0,bogo-5-5-5,366,24.92
1aed24d32a26468c896d4bba06e62768,4d5c57ea9a6940dd891ad53e9dbe8da0,168,168.0,186.0,bogo-10-10-5,186,26.54
1aed24d32a26468c896d4bba06e62768,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,30.0,90.0,bogo-5-5-7,90,18.0
1aed24d32a26468c896d4bba06e62768,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,420.0,438.0,bogo-5-5-7,438,19.87
1af14c6190374b5090361b4dcc6384ca,fafdcd668e3743c1bb461111dcafc2a4,336,342.0,480.0,discount-10-2-10,480,19.17
1af14c6190374b5090361b4dcc6384ca,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,696.0,discount-10-2-10,696,19.17
1af61b6a58934ebd85f84ffcaedb52a2,fafdcd668e3743c1bb461111dcafc2a4,168,180.0,180.0,discount-10-2-10,180,11.93
1af90a8ffd3340979ec578b8c2acf431,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,576.0,630.0,discount-20-5-10,630,20.29
1af90a8ffd3340979ec578b8c2acf431,2298d6c36e964ae4a3e7e9706d1fb8c2,336,336.0,336.0,discount-7-3-7,336,20.53
1af90a8ffd3340979ec578b8c2acf431,4d5c57ea9a6940dd891ad53e9dbe8da0,168,180.0,228.0,bogo-10-10-5,228,14.22
1af90a8ffd3340979ec578b8c2acf431,f19421c1d4aa40978ebb69ca19b0e20d,504,504.0,516.0,bogo-5-5-5,516,26.25
1af90a8ffd3340979ec578b8c2acf431,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,420.0,discount-10-2-10,420,19.24
1afa3c131c8842b78fd580f6f6c66a6f,f19421c1d4aa40978ebb69ca19b0e20d,0,12.0,84.0,bogo-5-5-5,84,5.89
1b13f0dc7eca4451bf9dc1454140846f,2298d6c36e964ae4a3e7e9706d1fb8c2,0,36.0,156.0,discount-7-3-7,156,2.62
1b1ca1a1ece440c7aac02b9f7ccf2f5a,fafdcd668e3743c1bb461111dcafc2a4,504,546.0,654.0,discount-10-2-10,654,25.79
1b23e716c7ce45e38ffc2abd3e335028,4d5c57ea9a6940dd891ad53e9dbe8da0,504,516.0,600.0,bogo-10-10-5,600,21.67
1b24e887d980450497b631d8756128e6,2298d6c36e964ae4a3e7e9706d1fb8c2,0,66.0,78.0,discount-7-3-7,78,1.61
1b24e887d980450497b631d8756128e6,2906b810c7d4411798c6938adc9daaa5,504,630.0,660.0,discount-10-2-7,660,3.34
1b24e887d980450497b631d8756128e6,2906b810c7d4411798c6938adc9daaa5,576,630.0,660.0,discount-10-2-7,660,3.34
1b24e887d980450497b631d8756128e6,2906b810c7d4411798c6938adc9daaa5,576,630.0,696.0,discount-10-2-7,696,3.37
1b24e887d980450497b631d8756128e6,ae264e3637204a6fb9bb56bc8210ddfd,168,192.0,210.0,bogo-10-10-7,210,12.39
1b280e5d01d444ddba1b3871e0ac3bbe,f19421c1d4aa40978ebb69ca19b0e20d,0,0.0,0.0,bogo-5-5-5,0,20.18
1b2df224a41b4aa9a269be43a4b4d0ba,fafdcd668e3743c1bb461111dcafc2a4,504,516.0,678.0,discount-10-2-10,678,0.38
1b38189ba6f6427ca67bf106911956f8,4d5c57ea9a6940dd891ad53e9dbe8da0,168,174.0,174.0,bogo-10-10-5,174,19.87
1b38189ba6f6427ca67bf106911956f8,ae264e3637204a6fb9bb56bc8210ddfd,504,522.0,600.0,bogo-10-10-7,600,17.5
1b3ed725e78f4f67aaf3d3f6af445b91,fafdcd668e3743c1bb461111dcafc2a4,336,378.0,390.0,discount-10-2-10,390,32.6
1b3ed725e78f4f67aaf3d3f6af445b91,fafdcd668e3743c1bb461111dcafc2a4,336,378.0,474.0,discount-10-2-10,474,34.2
1b3ed725e78f4f67aaf3d3f6af445b91,fafdcd668e3743c1bb461111dcafc2a4,336,408.0,474.0,discount-10-2-10,474,34.2
1b3ed725e78f4f67aaf3d3f6af445b91,fafdcd668e3743c1bb461111dcafc2a4,408,408.0,474.0,discount-10-2-10,474,34.2
1b45f1b2f293458e91782ed6bc41ed76,2298d6c36e964ae4a3e7e9706d1fb8c2,576,576.0,654.0,discount-7-3-7,654,9.68
1b52491afe674078990ce237da344fb2,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,558.0,636.0,discount-20-5-10,636,23.49
1b52491afe674078990ce237da344fb2,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,558.0,636.0,discount-20-5-10,636,23.49
1b52491afe674078990ce237da344fb2,2906b810c7d4411798c6938adc9daaa5,336,342.0,348.0,discount-10-2-7,348,17.79
1b52491afe674078990ce237da344fb2,4d5c57ea9a6940dd891ad53e9dbe8da0,0,6.0,72.0,bogo-10-10-5,72,15.62
1b536edccc10480a838c5098ce4ca695,4d5c57ea9a6940dd891ad53e9dbe8da0,408,408.0,420.0,bogo-10-10-5,420,16.78
1b5ad32f9861469c923ec8f065cdd9d3,2298d6c36e964ae4a3e7e9706d1fb8c2,504,504.0,516.0,discount-7-3-7,516,16.97
1b5ba45f9979429b8eb0454c46724a75,f19421c1d4aa40978ebb69ca19b0e20d,504,510.0,564.0,bogo-5-5-5,564,7.86
1b60c7f201324499ae707537200b5934,4d5c57ea9a6940dd891ad53e9dbe8da0,168,222.0,270.0,bogo-10-10-5,270,30.38
1b60c7f201324499ae707537200b5934,f19421c1d4aa40978ebb69ca19b0e20d,408,420.0,492.0,bogo-5-5-5,492,26.64
1b60c7f201324499ae707537200b5934,fafdcd668e3743c1bb461111dcafc2a4,504,522.0,588.0,discount-10-2-10,588,23.79
1b710ab9262c480380b05b9e3578f618,fafdcd668e3743c1bb461111dcafc2a4,0,48.0,168.0,discount-10-2-10,168,8.13
1b7b9be435284b25a2fccd34981aef47,2906b810c7d4411798c6938adc9daaa5,168,186.0,216.0,discount-10-2-7,216,25.68
1b7b9be435284b25a2fccd34981aef47,f19421c1d4aa40978ebb69ca19b0e20d,0,54.0,60.0,bogo-5-5-5,60,33.87
1b8c2bb8e244461c9266ad07fcb78d83,f19421c1d4aa40978ebb69ca19b0e20d,0,0.0,66.0,bogo-5-5-5,66,7.05
1ba42813a57b42acbb3f64ae93f9b4d8,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,510.0,558.0,bogo-5-5-7,558,7.52
1ba58dab3cae4787ad26d8d77ab7380f,fafdcd668e3743c1bb461111dcafc2a4,576,582.0,582.0,discount-10-2-10,582,20.45
1bc293f211a84d2c970e085e551a1c7a,fafdcd668e3743c1bb461111dcafc2a4,168,174.0,276.0,discount-10-2-10,276,7.19
1bc9c50db8e849e78f6491bda9e9f7cb,ae264e3637204a6fb9bb56bc8210ddfd,408,540.0,546.0,bogo-10-10-7,546,15.6
1bc9c50db8e849e78f6491bda9e9f7cb,ae264e3637204a6fb9bb56bc8210ddfd,504,540.0,546.0,bogo-10-10-7,546,15.6
1bc9c50db8e849e78f6491bda9e9f7cb,f19421c1d4aa40978ebb69ca19b0e20d,168,168.0,246.0,bogo-5-5-5,246,26.01
1bc9c50db8e849e78f6491bda9e9f7cb,fafdcd668e3743c1bb461111dcafc2a4,576,576.0,582.0,discount-10-2-10,582,15.03
1bca62faa50442dea56311a4988dd5c7,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,18.0,30.0,bogo-5-5-7,30,17.95
1bca62faa50442dea56311a4988dd5c7,f19421c1d4aa40978ebb69ca19b0e20d,408,414.0,420.0,bogo-5-5-5,420,16.27
